suite,task,episode,annotator,convention,status,path,n_frames,fps,n_seg,pattern,source_archive,orig_filename,sha256
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,7470cca3f5edfd8514472d971418fda1,Human2,absorb,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/7470cca3f5edfd8514472d971418fda1/7470cca3f5edfd8514472d971418fda1_subtask_Human2.json,132,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,7470cca3f5edfd8514472d971418fda1_subtask_Human2.json,984ef1fc2f54ed5433c9a5824e2304fb0c5d8239ce15ee11a2eb1c0fb31839ce
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,7470cca3f5edfd8514472d971418fda1,Human2,fine,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/7470cca3f5edfd8514472d971418fda1/7470cca3f5edfd8514472d971418fda1_subtask_S_Human2.json,132,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,7470cca3f5edfd8514472d971418fda1_subtask_S_Human2.json,f3524421b276904235869a6537acea22d246c7a58d083ea869fc4fe3d7baf7a3
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,7470cca3f5edfd8514472d971418fda1,Human3,absorb,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/7470cca3f5edfd8514472d971418fda1/7470cca3f5edfd8514472d971418fda1_subtask_Human3.json,132,10.0,2,Pick|Put,l24_human3_0912.tar.gz,7470cca3f5edfd8514472d971418fda1_subtask_Human3.json,1d9a3e83a196114f25556336d4987bc4f9e14ab9d5511b742db78abf726f7e34
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,7470cca3f5edfd8514472d971418fda1,Human3,fine,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/7470cca3f5edfd8514472d971418fda1/7470cca3f5edfd8514472d971418fda1_subtask_S_Human3.json,132,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,7470cca3f5edfd8514472d971418fda1_subtask_S_Human3.json,04a4b1902b300bd871709f461b283c6e95dac1d68e68842d930be9985e7286d8
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,93a2790d0e15428ecc4b83583d81e2ed,Human1,absorb,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/93a2790d0e15428ecc4b83583d81e2ed/93a2790d0e15428ecc4b83583d81e2ed_subtask_Human1.json,136,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,93a2790d0e15428ecc4b83583d81e2ed_subtask_Human1.json,253bdd9d11b4e6992a2073fba0db4e5b48ed20fed8f4f99050203026cf7d9dda
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,93a2790d0e15428ecc4b83583d81e2ed,Human1,fine,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/93a2790d0e15428ecc4b83583d81e2ed/93a2790d0e15428ecc4b83583d81e2ed_subtask_S_Human1.json,136,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,93a2790d0e15428ecc4b83583d81e2ed_subtask_S_Human1.json,303b5fcb436d13087a1cedfe026875b1d45d8c4fd53ccc9e34c6ecb74c36eafe
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,93a2790d0e15428ecc4b83583d81e2ed,Human2,absorb,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/93a2790d0e15428ecc4b83583d81e2ed/93a2790d0e15428ecc4b83583d81e2ed_subtask_Human2.json,136,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,93a2790d0e15428ecc4b83583d81e2ed_subtask_Human2.json,fe279f982c9f43ae4770892ba818672fc93b111384a75408efa10f8c32648152
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,93a2790d0e15428ecc4b83583d81e2ed,Human2,fine,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/93a2790d0e15428ecc4b83583d81e2ed/93a2790d0e15428ecc4b83583d81e2ed_subtask_S_Human2.json,136,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,93a2790d0e15428ecc4b83583d81e2ed_subtask_S_Human2.json,d942b849c857c3ef63f29d68b6e69155678e6c792cda73ecd46db2e975b96fae
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,93a2790d0e15428ecc4b83583d81e2ed,Human3,absorb,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/93a2790d0e15428ecc4b83583d81e2ed/93a2790d0e15428ecc4b83583d81e2ed_subtask_Human3.json,136,10.0,2,Pick|Put,l24_human3_0912.tar.gz,93a2790d0e15428ecc4b83583d81e2ed_subtask_Human3.json,b4137791344246b1279b931cb51ff09df5e474d18c974d8f0e21fc200585f02e
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,93a2790d0e15428ecc4b83583d81e2ed,Human3,fine,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/93a2790d0e15428ecc4b83583d81e2ed/93a2790d0e15428ecc4b83583d81e2ed_subtask_S_Human3.json,136,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,93a2790d0e15428ecc4b83583d81e2ed_subtask_S_Human3.json,f2a7b8d1d1359d8006fcaec944ba4a9da518f9c2f44b95251ace218f0e83143c
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,f9c4e8d4d1612ce8a2bb584365d04077,Human1,absorb,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/f9c4e8d4d1612ce8a2bb584365d04077/f9c4e8d4d1612ce8a2bb584365d04077_subtask_Human1.json,145,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,f9c4e8d4d1612ce8a2bb584365d04077_subtask_Human1.json,492a2c7f48ec4135dc1d9285a5d4e09655b1b4aa4725d211306779d3d0fae6f0
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,f9c4e8d4d1612ce8a2bb584365d04077,Human1,fine,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/f9c4e8d4d1612ce8a2bb584365d04077/f9c4e8d4d1612ce8a2bb584365d04077_subtask_S_Human1.json,145,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,f9c4e8d4d1612ce8a2bb584365d04077_subtask_S_Human1.json,d50b5ab91155e3b3878c82b702440b2c5cfb768bd29c2f1a899f409c94d11092
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,f9c4e8d4d1612ce8a2bb584365d04077,Human2,absorb,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/f9c4e8d4d1612ce8a2bb584365d04077/f9c4e8d4d1612ce8a2bb584365d04077_subtask_Human2.json,145,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,f9c4e8d4d1612ce8a2bb584365d04077_subtask_Human2.json,be0bb5c15abefd098b69456ddac38c3294e2bfee59d124a25aa1bf62da55734f
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,f9c4e8d4d1612ce8a2bb584365d04077,Human2,fine,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/f9c4e8d4d1612ce8a2bb584365d04077/f9c4e8d4d1612ce8a2bb584365d04077_subtask_S_Human2.json,145,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,f9c4e8d4d1612ce8a2bb584365d04077_subtask_S_Human2.json,faa65be1d61ef1c0fe1a2dbc2fbd80ca0e7e0ebe8bd307a986560932d416ba99
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,f9c4e8d4d1612ce8a2bb584365d04077,Human3,absorb,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/f9c4e8d4d1612ce8a2bb584365d04077/f9c4e8d4d1612ce8a2bb584365d04077_subtask_Human3.json,145,10.0,2,Pick|Put,l24_human3_0912.tar.gz,f9c4e8d4d1612ce8a2bb584365d04077_subtask_Human3.json,8fcc8aa94a1dbafec7e81206bb0f733e7a05df49b0c7fdd92afc792f0df54fb6
libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket,f9c4e8d4d1612ce8a2bb584365d04077,Human3,fine,ok,annotations/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/f9c4e8d4d1612ce8a2bb584365d04077/f9c4e8d4d1612ce8a2bb584365d04077_subtask_S_Human3.json,145,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,f9c4e8d4d1612ce8a2bb584365d04077_subtask_S_Human3.json,30e4363ca4674ba4e29fa618d4bac70aa9f57153e25b06af57820652821ba5eb
